PROV1;Province0001;Province0001;Province0001;;Kanaud;;;;;;;;;x
PROV2;Province0002;Province0002;Province0002;;Sar;;;;;;;;;x
PROV3;Province0003;Province0003;Province0003;;Bijaim;;;;;;;;;x
PROV4;Province0004;Province0004;Province0004;;Kamara;;;;;;;;;x
PROV5;Province0005;Province0005;Province0005;;Tibokal;;;;;;;;;x
PROV6;Province0006;Province0006;Province0006;;Kodeter;;;;;;;;;x
PROV7;Province0007;Province0007;Province0007;;Tamuti;;;;;;;;;x
PROV8;Province0008;Province0008;Province0008;;Torazzaq;;;;;;;;;x
PROV9;Province0009;Province0009;Province0009;;Wanila;;;;;;;;;x
PROV10;Province0010;Province0010;Province0010;;Lint;;;;;;;;;x
PROV11;Province0011;Province0011;Province0011;;Noguigi;;;;;;;;;x
PROV12;Province0012;Province0012;Province0012;;Tomew;;;;;;;;;x
PROV13;Province0013;Province0013;Province0013;;Seetega;;;;;;;;;x
PROV14;Province0014;Province0014;Province0014;;Namm;;;;;;;;;x
PROV15;Province0015;Province0015;Province0015;;Larais;;;;;;;;;x
PROV16;Province0016;Province0016;Province0016;;Kuin;;;;;;;;;x
PROV17;Province0017;Province0017;Province0017;;Toda;;;;;;;;;x
PROV18;Province0018;Province0018;Province0018;;Lermaham;;;;;;;;;x
PROV19;Province0019;Province0019;Province0019;;Baseek;;;;;;;;;x
PROV20;Province0020;Province0020;Province0020;;Kabdoras;;;;;;;;;x
PROV21;Province0021;Province0021;Province0021;;Kantay;;;;;;;;;x
PROV22;Province0022;Province0022;Province0022;;Lolakrim;;;;;;;;;x
PROV23;Province0023;Province0023;Province0023;;Korawfiq;;;;;;;;;x
PROV24;Province0024;Province0024;Province0024;;Kareer;;;;;;;;;x
PROV25;Province0025;Province0025;Province0025;;Ennanca;;;;;;;;;x
PROV26;Province0026;Province0026;Province0026;;Teonie;;;;;;;;;x
PROV27;Province0027;Province0027;Province0027;;Tonaham;;;;;;;;;x
PROV28;Province0028;Province0028;Province0028;;Qyasema;;;;;;;;;x
PROV29;Province0029;Province0029;Province0029;;Wanuko;;;;;;;;;x
PROV30;Province0030;Province0030;Province0030;;Upper Alba;;;;;;;;;x
PROV31;Province0031;Province0031;Province0031;;Qenaran;;;;;;;;;x
PROV32;Province0032;Province0032;Province0032;;Tadinat;;;;;;;;;x
PROV33;Province0033;Province0033;Province0033;;Raladan;;;;;;;;;x
PROV34;Province0034;Province0034;Province0034;;Bevan;;;;;;;;;x
PROV35;Province0035;Province0035;Province0035;;Kya;;;;;;;;;x
PROV36;Province0036;Province0036;Province0036;;Quradan;;;;;;;;;x
PROV37;Province0037;Province0037;Province0037;;Tucita;;;;;;;;;x
PROV38;Province0038;Province0038;Province0038;;Edhamohn;;;;;;;;;x
PROV39;Province0039;Province0039;Province0039;;Tegoger;;;;;;;;;x
PROV40;Province0040;Province0040;Province0040;;Ryoa;;;;;;;;;x
PROV41;Province0041;Province0041;Province0041;;Ader-Ura;;;;;;;;;x
PROV42;Province0042;Province0042;Province0042;;Savam;;;;;;;;;x
PROV43;Province0043;Province0043;Province0043;;Qyaa;;;;;;;;;x
PROV44;Province0044;Province0044;Province0044;;Bibirai;;;;;;;;;x
PROV45;Province0045;Province0045;Province0045;;Rucius;;;;;;;;;x
PROV46;Province0046;Province0046;Province0046;;Tenina;;;;;;;;;x
PROV47;Province0047;Province0047;Province0047;;Akamud;;;;;;;;;x
PROV48;Province0048;Province0048;Province0048;;Samuko;;;;;;;;;x
PROV49;Province0049;Province0049;Province0049;;Relam;;;;;;;;;x
PROV50;Province0050;Province0050;Province0050;;Akojema;;;;;;;;;x
PROV51;Province0051;Province0051;Province0051;;Amucath;;;;;;;;;x
PROV52;Province0052;Province0052;Province0052;;Noche;;;;;;;;;x
PROV53;Province0053;Province0053;Province0053;;Agevaani;;;;;;;;;x
PROV54;Province0054;Province0054;Province0054;;Ekloger;;;;;;;;;x
PROV55;Province0055;Province0055;Province0055;;Bireodat;;;;;;;;;x
PROV56;Province0056;Province0056;Province0056;;Karuin;;;;;;;;;x
PROV57;Province0057;Province0057;Province0057;;Noanius;;;;;;;;;x
PROV58;Province0058;Province0058;Province0058;;Karahar;;;;;;;;;x
PROV59;Province0059;Province0059;Province0059;;Qevassa;;;;;;;;;x
PROV60;Province0060;Province0060;Province0060;;Camelot;;;;;;;;;x
PROV61;Province0061;Province0061;Province0061;;Neneram;;;;;;;;;x
PROV62;Province0062;Province0062;Province0062;;Rarolon;;;;;;;;;x
PROV63;Province0063;Province0063;Province0063;;Kalihan;;;;;;;;;x
PROV64;Province0064;Province0064;Province0064;;Lajory;;;;;;;;;x
PROV65;Province0065;Province0065;Province0065;;Sasirai;;;;;;;;;x
PROV66;Province0066;Province0066;Province0066;;Kamoger;;;;;;;;;x
PROV67;Province0067;Province0067;Province0067;;Deinory;;;;;;;;;x
PROV68;Province0068;Province0068;Province0068;;Sanonne;;;;;;;;;x
